"date","activity","value","roll","source"
2021-07-20,"public transport",59.6013796416555,60.1716243882395,"TfL Bus"
2021-07-20,"public transport",40.1200673930828,55.5969793337421,"TfL Tube"
2021-07-21,"public transport",60.289978588926,56.8132451671368,"TfL Bus"
2021-07-21,"public transport",41.5221495122975,51.6430595490883,"TfL Tube"
2021-07-22,"public transport",60.0181743882999,51.810912972155,"TfL Bus"
2021-07-22,"public transport",43.0509456963989,49.2509061955221,"TfL Tube"
2021-07-23,"public transport",60.5159812120886,52.1598109189642,"TfL Bus"
2021-07-23,"public transport",43.5780344225352,49.870761601947,"TfL Tube"
2021-07-24,"public transport",65.8712613009851,53.5495035887902,"TfL Bus"
2021-07-24,"public transport",50.6476422289935,52.1720269659427,"TfL Tube"
2021-07-25,"public transport",70.0663765161161,56.2497736807739,"TfL Bus"
2021-07-25,"public transport",56.1589132174591,55.6984506563681,"TfL Tube"
2021-07-26,"public transport",56.6288519931804,57.6381515559083,"TfL Bus"
2021-07-26,"public transport",40.2370099115224,54.7411556558274,"TfL Tube"
2021-07-27,"public transport",56.1825857994983,56.5418058525364,"TfL Bus"
2021-07-27,"public transport",41.5728997560836,53.0706113461219,"TfL Tube"
2021-07-28,"public transport",55.1690216935912,53.7165226982073,"TfL Bus"
2021-07-28,"public transport",42.661308960506,49.8015130474059,"TfL Tube"
2021-07-29,"public transport",58.8800435144585,50.1902459469772,"TfL Bus"
2021-07-29,"public transport",45.5472226454968,48.6071560401653,"TfL Tube"
2021-07-30,"public transport",55.7924001772796,50.8293546495591,"TfL Bus"
2021-07-30,"public transport",42.6451162284063,48.8954304251174,"TfL Tube"
2021-07-31,"public transport",65.4249758879743,52.3028698725304,"TfL Bus"
2021-07-31,"public transport",47.3830500989555,51.1905882161539,"TfL Tube"
2021-08-01,"public transport",70.3141540306504,55.1409946547459,"TfL Bus"
2021-08-01,"public transport",56.0941221535915,54.7430058889078,"TfL Tube"
2021-08-02,"public transport",56.8502111032925,56.3577185257358,"TfL Bus"
2021-08-02,"public transport",40.564117070358,54.1822495104612,"TfL Tube"
2021-08-03,"public transport",56.9342877465456,56.2235597273383,"TfL Bus"
2021-08-03,"public transport",42.101781058506,52.8916747516999,"TfL Tube"
2021-08-04,"public transport",58.3425398971015,54.4573161514351,"TfL Bus"
2021-08-04,"public transport",42.681765301688,50.5098320472976,"TfL Tube"
2021-08-05,"public transport",57.5271058200956,50.7145439996553,"TfL Bus"
2021-08-05,"public transport",42.6321550639274,48.6833931368889,"TfL Tube"
2021-08-06,"public transport",57.6065056245971,51.1180200732087,"TfL Bus"
2021-08-06,"public transport",42.2578730484298,49.0213894020493,"TfL Tube"
2021-08-07,"public transport",64.8398684341289,52.2696875985669,"TfL Bus"
2021-08-07,"public transport",53.6812536058524,51.6037895569599,"TfL Tube"
2021-08-08,"public transport",73.0855073102283,55.9471812724656,"TfL Bus"
2021-08-08,"public transport",60.9239019652104,56.4324378646249,"TfL Tube"
2021-08-09,"public transport",56.3677229380686,58.3946618466451,"TfL Bus"
2021-08-09,"public transport",40.0028267549606,55.8798505795541,"TfL Tube"
2021-08-10,"public transport",60.4374956411956,58.4769395213778,"TfL Bus"
2021-08-10,"public transport",43.6418072315667,55.4486450638689,"TfL Tube"
2021-08-11,"public transport",59.2617225681242,56.2458549156221,"TfL Bus"
2021-08-11,"public transport",44.2533639909931,52.1269772985885,"TfL Tube"
2021-08-12,"public transport",60.0549600767689,52.0028427430968,"TfL Bus"
2021-08-12,"public transport",44.5329618122345,50.3121625822634,"TfL Tube"
2021-08-13,"public transport",59.118311004941,53.0429460465463,"TfL Bus"
2021-08-13,"public transport",45.0532944955129,50.8452030257345,"TfL Tube"
2021-08-14,"public transport",70.4027681529337,54.6681974430726,"TfL Bus"
2021-08-14,"public transport",60.660783318935,54.868063264617,"TfL Tube"
2021-08-15,"public transport",79.6362432905251,59.9227603074073,"TfL Bus"
2021-08-15,"public transport",69.1562523513438,61.2229449180608,"TfL Tube"
2021-08-16,"public transport",57.7436890131616,63.1101916610504,"TfL Bus"
2021-08-16,"public transport",42.5278603357747,60.740127279741,"TfL Tube"
2021-08-17,"public transport",57.1202359375239,62.4639760571711,"TfL Bus"
2021-08-17,"public transport",43.9051290571569,58.6785990434887,"TfL Tube"
2021-08-18,"public transport",58.9512855556277,58.434385077302,"TfL Bus"
2021-08-18,"public transport",45.0106880110767,53.4878771802379,"TfL Tube"
2021-08-19,"public transport",58.581781617784,51.9772385040151,"TfL Bus"
2021-08-19,"public transport",46.0307667272126,50.3039638917367,"TfL Tube"
2021-08-20,"public transport",59.5018494987501,52.7288194864474,"TfL Bus"
2021-08-20,"public transport",46.241521262136,51.1747173899634,"TfL Tube"
2021-08-21,"public transport",70.2570039420312,54.9392709449455,"TfL Bus"
2021-08-21,"public transport",55.2291786324761,54.4075413844952,"TfL Tube"
2021-08-22,"public transport",78.2894747889098,59.1616537813285,"TfL Bus"
2021-08-22,"public transport",66.6314255812522,60.3116029189668,"TfL Tube"
2021-08-23,"public transport",58.5495855636109,62.1000056098809,"TfL Bus"
2021-08-23,"public transport",43.9235280259721,59.8745311137697,"TfL Tube"
2021-08-24,"public transport",59.4576137607264,61.7625443278541,"TfL Bus"
2021-08-24,"public transport",45.5491811501751,58.2328553575889,"TfL Tube"
2021-08-25,"public transport",59.771261466889,58.8817243339336,"TfL Bus"
2021-08-25,"public transport",46.9995667674044,54.4117374737186,"TfL Tube"
2021-08-26,"public transport",59.7449162869904,53.4279504316812,"TfL Bus"
2021-08-26,"public transport",47.2556821060902,51.8145356520354,"TfL Tube"
2021-08-27,"public transport",61.5577757336163,54.3337138959845,"TfL Bus"
2021-08-27,"public transport",47.9549686226676,52.6904788762619,"TfL Tube"
2021-08-28,"public transport",72.6354982099081,56.559952741938,"TfL Bus"
2021-08-28,"public transport",62.5210014721973,56.9527727426963,"TfL Tube"
2021-08-29,"public transport",84.2121793666769,62.2688602568781,"TfL Bus"
2021-08-29,"public transport",78.0772814019823,64.8877695590198,"TfL Tube"
2021-08-30,"public transport",43.9336765509869,64.4131973368622,"TfL Bus"
2021-08-30,"public transport",34.7436216429092,60.5826038953326,"TfL Tube"
2021-08-31,"public transport",60.770340431427,62.4133712965839,"TfL Bus"
2021-08-31,"public transport",44.8946184363318,58.4503884717873,"TfL Tube"
2021-09-01,"public transport",62.0445926436131,58.3823300677039,"TfL Bus"
2021-09-01,"public transport",47.1641939331936,53.0897607200634,"TfL Tube"
2021-09-02,"public transport",65.0853375199418,51.2337687369148,"TfL Bus"
2021-09-02,"public transport",49.2585832979326,51.9944697007642,"TfL Tube"
2021-09-03,"public transport",68.2592395264442,56.7824151126977,"TfL Bus"
2021-09-03,"public transport",49.6437651695873,55.1929043610063,"TfL Tube"
2021-09-04,"public transport",76.1605826467216,59.6594706767763,"TfL Bus"
2021-09-04,"public transport",60.0934181568708,59.3807314643846,"TfL Tube"
2021-09-05,"public transport",86.8350324526336,65.0479941100188,"TfL Bus"
2021-09-05,"public transport",73.830785331719,66.2973437974156,"TfL Tube"
2021-09-06,"public transport",71.5126193240295,69.4764918011437,"TfL Bus"
2021-09-06,"public transport",48.0397967277626,66.5879999727606,"TfL Tube"
2021-09-07,"public transport",71.4935614923953,69.7093994474475,"TfL Bus"
2021-09-07,"public transport",49.9699346692857,65.9678783078138,"TfL Tube"
2021-09-08,"public transport",72.1206428280073,67.6860532608333,"TfL Bus"
2021-09-08,"public transport",51.0833164440361,62.5786652596051,"TfL Tube"
2021-09-09,"public transport",71.8060893487227,62.2894229763199,"TfL Bus"
2021-09-09,"public transport",52.5851767270921,59.5855026053288,"TfL Tube"
2021-09-10,"public transport",72.5289289476035,63.0839500653061,"TfL Bus"
2021-09-10,"public transport",51.6903582047374,60.2549210242121,"TfL Tube"
2021-09-11,"public transport",77.5104609157694,64.1892819165669,"TfL Bus"
2021-09-11,"public transport",65.2759650367104,63.2114708035245,"TfL Tube"
2021-09-12,"public transport",83.7001527460262,67.871018846666,"TfL Bus"
2021-09-12,"public transport",68.7667398575855,67.4368260622178,"TfL Tube"
2021-09-13,"public transport",73.6749670865432,70.4496532564251,"TfL Bus"
2021-09-13,"public transport",50.4736091707371,67.2988932883013,"TfL Tube"
2021-09-14,"public transport",70.0889235226892,69.9272597622945,"TfL Bus"
2021-09-14,"public transport",52.850935506043,66.4044704180478,"TfL Tube"
2021-09-15,"public transport",73.9710873674664,67.6466307510129,"TfL Bus"
2021-09-15,"public transport",54.1174458842202,63.4205297707549,"TfL Tube"
2021-09-16,"public transport",74.2876505837417,64.209231303063,"TfL Bus"
2021-09-16,"public transport",55.1595743296162,61.5641751949305,"TfL Tube"
2021-09-17,"public transport",74.6962449463798,65.0245517343081,"TfL Bus"
2021-09-17,"public transport",54.0760438033927,62.7369974886943,"TfL Tube"
2021-09-18,"public transport",79.4951739368721,66.543317264527,"TfL Bus"
2021-09-18,"public transport",66.1654522936335,65.4282265396938,"TfL Tube"
2021-09-19,"public transport",82.6823043372819,69.5089206044169,"TfL Bus"
2021-09-19,"public transport",70.8538438912944,69.0183767912101,"TfL Tube"
2021-09-20,"public transport",73.8006865446576,71.6813928219303,"TfL Bus"
2021-09-20,"public transport",52.8005341230782,68.5534341328872,"TfL Tube"
2021-09-21,"public transport",74.552108520254,71.478586235296,"TfL Bus"
2021-09-21,"public transport",56.1263596683751,68.1401841969393,"TfL Tube"
2021-09-22,"public transport",75.0722447045442,69.4125831127836,"TfL Bus"
2021-09-22,"public transport",58.6243830676908,65.9757372171278,"TfL Tube"
2021-09-23,"public transport",75.1029412227944,66.5827511216278,"TfL Bus"
2021-09-23,"public transport",59.061248129999,64.4771170623908,"TfL Tube"
2021-09-24,"public transport",76.4907150980412,67.8614286302427,"TfL Bus"
2021-09-24,"public transport",59.1567251609931,65.6620881503483,"TfL Tube"
2021-09-25,"public transport",80.1450464973201,69.0933291259118,"TfL Bus"
2021-09-25,"public transport",75.7261171752198,69.1867394788655,"TfL Tube"
2021-09-26,"public transport",87.7904807154044,73.3533248571103,"TfL Bus"
2021-09-26,"public transport",85.4856251667317,74.8365654205299,"TfL Tube"
2021-09-27,"public transport",75.3559033659311,77.1643733113774,"TfL Bus"
2021-09-27,"public transport",55.7977851104285,74.2082404560041,"TfL Tube"
2021-09-28,"public transport",76.3607739283994,76.6659617084907,"TfL Bus"
2021-09-28,"public transport",58.7566938404547,73.61048275751,"TfL Tube"
2021-09-29,"public transport",77.4971804621031,73.8634917984933,"TfL Bus"
2021-09-29,"public transport",60.6238561582344,69.9825454331833,"TfL Tube"
2021-09-30,"public transport",77.3940285192995,68.8266030549787,"TfL Bus"
2021-09-30,"public transport",63.0003355725216,67.0615219416345,"TfL Tube"
2021-10-01,"public transport",76.7141207718389,70.0495698932645,"TfL Bus"
2021-10-01,"public transport",59.9806810039044,67.7095566183367,"TfL Tube"
2021-10-02,"public transport",75.4121312713095,70.0889048227445,"TfL Bus"
2021-10-02,"public transport",71.0754686909988,69.1715174268725,"TfL Tube"
2021-10-03,"public transport",86.2703607062667,72.8353037908771,"TfL Bus"
2021-10-03,"public transport",95.2314816714891,75.383511384047,"TfL Tube"
2021-10-04,"public transport",76.1888347309382,77.2675826923922,"TfL Bus"
2021-10-04,"public transport",57.2753998767781,74.4906225645264,"TfL Tube"
2021-10-05,"public transport",76.1050271962617,76.794100592006,"TfL Bus"
2021-10-05,"public transport",59.2341340271047,74.4829581285482,"TfL Tube"
2021-10-06,"public transport",76.904611422094,75.3156928044189,"TfL Bus"
2021-10-06,"public transport",60.4040359287072,71.6205035504819,"TfL Tube"
2021-10-07,"public transport",76.2401557271721,68.907456987008,"TfL Bus"
2021-10-07,"public transport",62.3488296643445,66.930313406066,"TfL Tube"
2021-10-08,"public transport",76.9542557817557,69.7415785353486,"TfL Bus"
2021-10-08,"public transport",60.2586740799752,67.4778138044505,"TfL Tube"
2021-10-09,"public transport",83.2677627569985,70.9111893372925,"TfL Bus"
2021-10-09,"public transport",74.2402933568977,70.5305724708358,"TfL Tube"
2021-10-10,"public transport",86.4069309898683,74.2452717652874,"TfL Bus"
2021-10-10,"public transport",82.2065078355325,75.0976077807675,"TfL Tube"
2021-10-11,"public transport",76.0192573004829,77.0505260145015,"TfL Bus"
2021-10-11,"public transport",57.9879569497532,74.3410547527869,"TfL Tube"
2021-10-12,"public transport",76.4558159457288,76.6549321621803,"TfL Bus"
2021-10-12,"public transport",62.6702215486063,73.7124262752671,"TfL Tube"
2021-10-13,"public transport",76.4270651873064,74.0248222510398,"TfL Bus"
2021-10-13,"public transport",61.9449745171477,70.5302570406511,"TfL Tube"
2021-10-14,"public transport",76.8750034005898,69.768613549945,"TfL Bus"
2021-10-14,"public transport",63.8357616179499,68.028114166726,"TfL Tube"
2021-10-15,"public transport",77.3794089005366,70.7983215882665,"TfL Bus"
2021-10-15,"public transport",61.3096188349961,68.6345791438761,"TfL Tube"
2021-10-16,"public transport",79.04797002136,70.9742574971266,"TfL Bus"
2021-10-16,"public transport",75.5250013639412,70.8453912366459,"TfL Tube"
2021-10-17,"public transport",84.8485585078529,74.1173318067466,"TfL Bus"
2021-10-17,"public transport",83.569911008051,75.0737471792411,"TfL Tube"
